產品編號,訂單編號,訂單行號,成本,銷售額,稅額,運費,訂單日期,出貨日期
538,SO66832,1,8.0373,21.49,1.7192,0.5373,2008-03-25,2008-04-01
477,SO66833,1,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
472,SO66833,2,23.749,63.5,5.08,1.5875,2008-03-25,2008-04-01
225,SO66834,1,6.9223,8.99,0.7192,0.2248,2008-03-25,2008-04-01
476,SO66834,2,26.1763,69.99,5.5992,1.7498,2008-03-25,2008-04-01
475,SO66835,1,26.1763,69.99,5.5992,1.7498,2008-03-25,2008-04-01
480,SO66836,1,0.8565,2.29,0.1832,0.0573,2008-03-25,2008-04-01
490,SO66837,1,41.5723,53.99,4.3192,1.3498,2008-03-25,2008-04-01
225,SO66837,2,6.9223,8.99,0.7192,0.2248,2008-03-25,2008-04-01
376,SO66838,1,1554.9479,2443.35,195.468,61.0838,2008-03-25,2008-04-01
477,SO66838,2,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
479,SO66838,3,3.3623,8.99,0.7192,0.2248,2008-03-25,2008-04-01
214,SO66838,4,13.0863,34.99,2.7992,0.8748,2008-03-25,2008-04-01
225,SO66838,5,6.9223,8.99,0.7192,0.2248,2008-03-25,2008-04-01
225,SO66839,1,6.9223,8.99,0.7192,0.2248,2008-03-25,2008-04-01
541,SO66840,1,10.8423,28.99,2.3192,0.7248,2008-03-25,2008-04-01
530,SO66840,2,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
487,SO66840,3,20.5663,54.99,4.3992,1.3748,2008-03-25,2008-04-01
538,SO66841,1,8.0373,21.49,1.7192,0.5373,2008-03-25,2008-04-01
480,SO66841,2,0.8565,2.29,0.1832,0.0573,2008-03-25,2008-04-01
486,SO66841,3,59.466,159,12.72,3.975,2008-03-25,2008-04-01
225,SO66841,4,6.9223,8.99,0.7192,0.2248,2008-03-25,2008-04-01
530,SO66842,1,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
214,SO66842,2,13.0863,34.99,2.7992,0.8748,2008-03-25,2008-04-01
535,SO66843,1,9.3463,24.99,1.9992,0.6248,2008-03-25,2008-04-01
480,SO66843,2,0.8565,2.29,0.1832,0.0573,2008-03-25,2008-04-01
535,SO66844,1,9.3463,24.99,1.9992,0.6248,2008-03-25,2008-04-01
480,SO66844,2,0.8565,2.29,0.1832,0.0573,2008-03-25,2008-04-01
535,SO66845,1,9.3463,24.99,1.9992,0.6248,2008-03-25,2008-04-01
474,SO66846,1,26.1763,69.99,5.5992,1.7498,2008-03-25,2008-04-01
234,SO66846,2,38.4923,49.99,3.9992,1.2498,2008-03-25,2008-04-01
475,SO66847,1,26.1763,69.99,5.5992,1.7498,2008-03-25,2008-04-01
237,SO66847,2,38.4923,49.99,3.9992,1.2498,2008-03-25,2008-04-01
225,SO66847,3,6.9223,8.99,0.7192,0.2248,2008-03-25,2008-04-01
477,SO66848,1,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
477,SO66849,1,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
231,SO66849,2,38.4923,49.99,3.9992,1.2498,2008-03-25,2008-04-01
225,SO66849,3,6.9223,8.99,0.7192,0.2248,2008-03-25,2008-04-01
477,SO66850,1,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
222,SO66850,2,13.0863,34.99,2.7992,0.8748,2008-03-25,2008-04-01
528,SO66851,1,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
217,SO66851,2,13.0863,34.99,2.7992,0.8748,2008-03-25,2008-04-01
478,SO66852,1,3.7363,9.99,0.7992,0.2498,2008-03-25,2008-04-01
477,SO66852,2,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
217,SO66852,3,13.0863,34.99,2.7992,0.8748,2008-03-25,2008-04-01
477,SO66853,1,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
538,SO66854,1,8.0373,21.49,1.7192,0.5373,2008-03-25,2008-04-01
480,SO66854,2,0.8565,2.29,0.1832,0.0573,2008-03-25,2008-04-01
541,SO66855,1,10.8423,28.99,2.3192,0.7248,2008-03-25,2008-04-01
530,SO66855,2,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
487,SO66855,3,20.5663,54.99,4.3992,1.3748,2008-03-25,2008-04-01
530,SO66856,1,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
477,SO66856,2,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
479,SO66856,3,3.3623,8.99,0.7192,0.2248,2008-03-25,2008-04-01
530,SO66857,1,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
214,SO66857,2,13.0863,34.99,2.7992,0.8748,2008-03-25,2008-04-01
530,SO66858,1,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
480,SO66858,2,0.8565,2.29,0.1832,0.0573,2008-03-25,2008-04-01
528,SO66859,1,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
537,SO66859,2,13.09,35,2.8,0.875,2008-03-25,2008-04-01
214,SO66859,3,13.0863,34.99,2.7992,0.8748,2008-03-25,2008-04-01
528,SO66860,1,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
537,SO66860,2,13.09,35,2.8,0.875,2008-03-25,2008-04-01
480,SO66860,3,0.8565,2.29,0.1832,0.0573,2008-03-25,2008-04-01
484,SO66860,4,2.9733,7.95,0.636,0.1988,2008-03-25,2008-04-01
225,SO66860,5,6.9223,8.99,0.7192,0.2248,2008-03-25,2008-04-01
537,SO66861,1,13.09,35,2.8,0.875,2008-03-25,2008-04-01
528,SO66861,2,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
485,SO66861,3,8.2205,21.98,1.7584,0.5495,2008-03-25,2008-04-01
225,SO66861,4,6.9223,8.99,0.7192,0.2248,2008-03-25,2008-04-01
485,SO66862,1,8.2205,21.98,1.7584,0.5495,2008-03-25,2008-04-01
477,SO66862,2,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
225,SO66862,3,6.9223,8.99,0.7192,0.2248,2008-03-25,2008-04-01
478,SO66862,4,3.7363,9.99,0.7992,0.2498,2008-03-25,2008-04-01
374,SO66863,1,1554.9479,2443.35,195.468,61.0838,2008-03-25,2008-04-01
540,SO66863,2,12.1924,32.6,2.608,0.815,2008-03-25,2008-04-01
529,SO66863,3,1.4923,3.99,0.3192,0.0998,2008-03-25,2008-04-01
587,SO66864,1,419.7784,769.49,61.5592,19.2373,2008-03-25,2008-04-01
474,SO66864,2,26.1763,69.99,5.5992,1.7498,2008-03-25,2008-04-01
237,SO66864,3,38.4923,49.99,3.9992,1.2498,2008-03-25,2008-04-01
463,SO66864,4,9.1593,24.49,1.9592,0.6123,2008-03-25,2008-04-01
592,SO66865,1,308.2179,564.99,45.1992,14.1248,2008-03-25,2008-04-01
528,SO66865,2,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
535,SO66865,3,9.3463,24.99,1.9992,0.6248,2008-03-25,2008-04-01
480,SO66865,4,0.8565,2.29,0.1832,0.0573,2008-03-25,2008-04-01
572,SO66866,1,461.4448,742.35,59.388,18.5588,2008-03-25,2008-04-01
541,SO66866,2,10.8423,28.99,2.3192,0.7248,2008-03-25,2008-04-01
530,SO66866,3,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
222,SO66866,4,13.0863,34.99,2.7992,0.8748,2008-03-25,2008-04-01
564,SO66867,1,1481.9379,2384.07,190.7256,59.6018,2008-03-25,2008-04-01
222,SO66867,2,13.0863,34.99,2.7992,0.8748,2008-03-25,2008-04-01
384,SO66868,1,713.0798,1120.49,89.6392,28.0123,2008-03-25,2008-04-01
584,SO66869,1,343.6496,539.99,43.1992,13.4998,2008-03-25,2008-04-01
479,SO66869,2,3.3623,8.99,0.7192,0.2248,2008-03-25,2008-04-01
484,SO66869,3,2.9733,7.95,0.636,0.1988,2008-03-25,2008-04-01
606,SO66870,1,343.6496,539.99,43.1992,13.4998,2008-03-25,2008-04-01
479,SO66870,2,3.3623,8.99,0.7192,0.2248,2008-03-25,2008-04-01
363,SO66871,1,1251.9813,2294.99,183.5992,57.3748,2008-03-25,2008-04-01
537,SO66871,2,13.09,35,2.8,0.875,2008-03-25,2008-04-01
376,SO66872,1,1554.9479,2443.35,195.468,61.0838,2008-03-25,2008-04-01
540,SO66872,2,12.1924,32.6,2.608,0.815,2008-03-25,2008-04-01
529,SO66872,3,1.4923,3.99,0.3192,0.0998,2008-03-25,2008-04-01
214,SO66872,4,13.0863,34.99,2.7992,0.8748,2008-03-25,2008-04-01
353,SO66873,1,1265.6195,2319.99,185.5992,57.9998,2008-03-25,2008-04-01
485,SO66873,2,8.2205,21.98,1.7584,0.5495,2008-03-25,2008-04-01
467,SO66873,3,9.1593,24.49,1.9592,0.6123,2008-03-25,2008-04-01
565,SO66874,1,461.4448,742.35,59.388,18.5588,2008-03-25,2008-04-01
477,SO66874,2,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
479,SO66874,3,3.3623,8.99,0.7192,0.2248,2008-03-25,2008-04-01
225,SO66874,4,6.9223,8.99,0.7192,0.2248,2008-03-25,2008-04-01
563,SO66875,1,1481.9379,2384.07,190.7256,59.6018,2008-03-25,2008-04-01
561,SO66876,1,1481.9379,2384.07,190.7256,59.6018,2008-03-25,2008-04-01
479,SO66876,2,3.3623,8.99,0.7192,0.2248,2008-03-25,2008-04-01
605,SO66877,1,343.6496,539.99,43.1992,13.4998,2008-03-25,2008-04-01
217,SO66877,2,13.0863,34.99,2.7992,0.8748,2008-03-25,2008-04-01
467,SO66877,3,9.1593,24.49,1.9592,0.6123,2008-03-25,2008-04-01
605,SO66878,1,343.6496,539.99,43.1992,13.4998,2008-03-25,2008-04-01
538,SO66878,2,8.0373,21.49,1.7192,0.5373,2008-03-25,2008-04-01
605,SO66879,1,343.6496,539.99,43.1992,13.4998,2008-03-25,2008-04-01
538,SO66879,2,8.0373,21.49,1.7192,0.5373,2008-03-25,2008-04-01
529,SO66879,3,1.4923,3.99,0.3192,0.0998,2008-03-25,2008-04-01
483,SO66879,4,44.88,120,9.6,3,2008-03-25,2008-04-01
606,SO66880,1,343.6496,539.99,43.1992,13.4998,2008-03-25,2008-04-01
386,SO66881,1,713.0798,1120.49,89.6392,28.0123,2008-03-25,2008-04-01
488,SO66881,2,41.5723,53.99,4.3192,1.3498,2008-03-25,2008-04-01
388,SO66882,1,713.0798,1120.49,89.6392,28.0123,2008-03-25,2008-04-01
217,SO66882,2,13.0863,34.99,2.7992,0.8748,2008-03-25,2008-04-01
225,SO66882,3,6.9223,8.99,0.7192,0.2248,2008-03-25,2008-04-01
584,SO66883,1,343.6496,539.99,43.1992,13.4998,2008-03-25,2008-04-01
217,SO66883,2,13.0863,34.99,2.7992,0.8748,2008-03-25,2008-04-01
604,SO66884,1,343.6496,539.99,43.1992,13.4998,2008-03-25,2008-04-01
477,SO66884,2,1.8663,4.99,0.3992,0.1248,2008-03-25,2008-04-01
479,SO66884,3,3.3623,8.99,0.7192,0.2248,2008-03-25,2008-04-01
481,SO66884,4,3.3623,8.99,0.7192,0.2248,2008-03-25,2008-04-01
589,SO66885,1,419.7784,769.49,61.5592,19.2373,2008-03-26,2008-04-02
478,SO66885,2,3.7363,9.99,0.7992,0.2498,2008-03-26,2008-04-02
477,SO66885,3,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
590,SO66886,1,419.7784,769.49,61.5592,19.2373,2008-03-26,2008-04-02
475,SO66886,2,26.1763,69.99,5.5992,1.7498,2008-03-26,2008-04-02
488,SO66886,3,41.5723,53.99,4.3192,1.3498,2008-03-26,2008-04-02
225,SO66886,4,6.9223,8.99,0.7192,0.2248,2008-03-26,2008-04-02
581,SO66887,1,1082.51,1700.99,136.0792,42.5248,2008-03-26,2008-04-02
214,SO66887,2,13.0863,34.99,2.7992,0.8748,2008-03-26,2008-04-02
582,SO66888,1,1082.51,1700.99,136.0792,42.5248,2008-03-26,2008-04-02
479,SO66888,2,3.3623,8.99,0.7192,0.2248,2008-03-26,2008-04-02
477,SO66888,3,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
479,SO66889,1,3.3623,8.99,0.7192,0.2248,2008-03-26,2008-04-02
528,SO66890,1,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
222,SO66890,2,13.0863,34.99,2.7992,0.8748,2008-03-26,2008-04-02
528,SO66891,1,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
222,SO66891,2,13.0863,34.99,2.7992,0.8748,2008-03-26,2008-04-02
530,SO66892,1,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
541,SO66892,2,10.8423,28.99,2.3192,0.7248,2008-03-26,2008-04-02
480,SO66892,3,0.8565,2.29,0.1832,0.0573,2008-03-26,2008-04-02
363,SO66893,1,1251.9813,2294.99,183.5992,57.3748,2008-03-26,2008-04-02
537,SO66893,2,13.09,35,2.8,0.875,2008-03-26,2008-04-02
528,SO66893,3,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
480,SO66893,4,0.8565,2.29,0.1832,0.0573,2008-03-26,2008-04-02
484,SO66893,5,2.9733,7.95,0.636,0.1988,2008-03-26,2008-04-02
225,SO66894,1,6.9223,8.99,0.7192,0.2248,2008-03-26,2008-04-02
592,SO66894,2,308.2179,564.99,45.1992,14.1248,2008-03-26,2008-04-02
480,SO66895,1,0.8565,2.29,0.1832,0.0573,2008-03-26,2008-04-02
483,SO66896,1,44.88,120,9.6,3,2008-03-26,2008-04-02
529,SO66897,1,1.4923,3.99,0.3192,0.0998,2008-03-26,2008-04-02
222,SO66897,2,13.0863,34.99,2.7992,0.8748,2008-03-26,2008-04-02
540,SO66898,1,12.1924,32.6,2.608,0.815,2008-03-26,2008-04-02
529,SO66898,2,1.4923,3.99,0.3192,0.0998,2008-03-26,2008-04-02
222,SO66898,3,13.0863,34.99,2.7992,0.8748,2008-03-26,2008-04-02
529,SO66899,1,1.4923,3.99,0.3192,0.0998,2008-03-26,2008-04-02
540,SO66899,2,12.1924,32.6,2.608,0.815,2008-03-26,2008-04-02
535,SO66900,1,9.3463,24.99,1.9992,0.6248,2008-03-26,2008-04-02
528,SO66900,2,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
480,SO66900,3,0.8565,2.29,0.1832,0.0573,2008-03-26,2008-04-02
536,SO66901,1,11.2163,29.99,2.3992,0.7498,2008-03-26,2008-04-02
528,SO66901,2,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
478,SO66901,3,3.7363,9.99,0.7992,0.2498,2008-03-26,2008-04-02
477,SO66901,4,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
477,SO66902,1,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
478,SO66902,2,3.7363,9.99,0.7992,0.2498,2008-03-26,2008-04-02
487,SO66902,3,20.5663,54.99,4.3992,1.3748,2008-03-26,2008-04-02
477,SO66903,1,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
478,SO66903,2,3.7363,9.99,0.7992,0.2498,2008-03-26,2008-04-02
476,SO66904,1,26.1763,69.99,5.5992,1.7498,2008-03-26,2008-04-02
474,SO66905,1,26.1763,69.99,5.5992,1.7498,2008-03-26,2008-04-02
477,SO66906,1,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
528,SO66907,1,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
487,SO66907,2,20.5663,54.99,4.3992,1.3748,2008-03-26,2008-04-02
484,SO66907,3,2.9733,7.95,0.636,0.1988,2008-03-26,2008-04-02
485,SO66908,1,8.2205,21.98,1.7584,0.5495,2008-03-26,2008-04-02
477,SO66908,2,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
478,SO66908,3,3.7363,9.99,0.7992,0.2498,2008-03-26,2008-04-02
485,SO66909,1,8.2205,21.98,1.7584,0.5495,2008-03-26,2008-04-02
477,SO66909,2,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
478,SO66909,3,3.7363,9.99,0.7992,0.2498,2008-03-26,2008-04-02
487,SO66909,4,20.5663,54.99,4.3992,1.3748,2008-03-26,2008-04-02
484,SO66909,5,2.9733,7.95,0.636,0.1988,2008-03-26,2008-04-02
535,SO66910,1,9.3463,24.99,1.9992,0.6248,2008-03-26,2008-04-02
528,SO66910,2,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
477,SO66911,1,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
217,SO66911,2,13.0863,34.99,2.7992,0.8748,2008-03-26,2008-04-02
528,SO66912,1,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
535,SO66912,2,9.3463,24.99,1.9992,0.6248,2008-03-26,2008-04-02
485,SO66912,3,8.2205,21.98,1.7584,0.5495,2008-03-26,2008-04-02
222,SO66912,4,13.0863,34.99,2.7992,0.8748,2008-03-26,2008-04-02
225,SO66912,5,6.9223,8.99,0.7192,0.2248,2008-03-26,2008-04-02
477,SO66913,1,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
529,SO66914,1,1.4923,3.99,0.3192,0.0998,2008-03-26,2008-04-02
473,SO66914,2,23.749,63.5,5.08,1.5875,2008-03-26,2008-04-02
529,SO66915,1,1.4923,3.99,0.3192,0.0998,2008-03-26,2008-04-02
538,SO66915,2,8.0373,21.49,1.7192,0.5373,2008-03-26,2008-04-02
214,SO66915,3,13.0863,34.99,2.7992,0.8748,2008-03-26,2008-04-02
537,SO66916,1,13.09,35,2.8,0.875,2008-03-26,2008-04-02
463,SO66916,2,9.1593,24.49,1.9592,0.6123,2008-03-26,2008-04-02
485,SO66917,1,8.2205,21.98,1.7584,0.5495,2008-03-26,2008-04-02
222,SO66917,2,13.0863,34.99,2.7992,0.8748,2008-03-26,2008-04-02
471,SO66918,1,23.749,63.5,5.08,1.5875,2008-03-26,2008-04-02
485,SO66918,2,8.2205,21.98,1.7584,0.5495,2008-03-26,2008-04-02
591,SO66919,1,308.2179,564.99,45.1992,14.1248,2008-03-26,2008-04-02
491,SO66919,2,41.5723,53.99,4.3192,1.3498,2008-03-26,2008-04-02
590,SO66920,1,419.7784,769.49,61.5592,19.2373,2008-03-26,2008-04-02
359,SO66921,1,1251.9813,2294.99,183.5992,57.3748,2008-03-26,2008-04-02
480,SO66921,2,0.8565,2.29,0.1832,0.0573,2008-03-26,2008-04-02
586,SO66922,1,461.4448,742.35,59.388,18.5588,2008-03-26,2008-04-02
225,SO66922,2,6.9223,8.99,0.7192,0.2248,2008-03-26,2008-04-02
563,SO66923,1,1481.9379,2384.07,190.7256,59.6018,2008-03-26,2008-04-02
541,SO66923,2,10.8423,28.99,2.3192,0.7248,2008-03-26,2008-04-02
530,SO66923,3,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
217,SO66923,4,13.0863,34.99,2.7992,0.8748,2008-03-26,2008-04-02
582,SO66924,1,1082.51,1700.99,136.0792,42.5248,2008-03-26,2008-04-02
382,SO66925,1,713.0798,1120.49,89.6392,28.0123,2008-03-26,2008-04-02
490,SO66925,2,41.5723,53.99,4.3192,1.3498,2008-03-26,2008-04-02
390,SO66926,1,713.0798,1120.49,89.6392,28.0123,2008-03-26,2008-04-02
488,SO66926,2,41.5723,53.99,4.3192,1.3498,2008-03-26,2008-04-02
225,SO66926,3,6.9223,8.99,0.7192,0.2248,2008-03-26,2008-04-02
604,SO66927,1,343.6496,539.99,43.1992,13.4998,2008-03-26,2008-04-02
479,SO66927,2,3.3623,8.99,0.7192,0.2248,2008-03-26,2008-04-02
477,SO66927,3,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
487,SO66927,4,20.5663,54.99,4.3992,1.3748,2008-03-26,2008-04-02
605,SO66928,1,343.6496,539.99,43.1992,13.4998,2008-03-26,2008-04-02
604,SO66929,1,343.6496,539.99,43.1992,13.4998,2008-03-26,2008-04-02
479,SO66929,2,3.3623,8.99,0.7192,0.2248,2008-03-26,2008-04-02
477,SO66929,3,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
359,SO66930,1,1251.9813,2294.99,183.5992,57.3748,2008-03-26,2008-04-02
485,SO66930,2,8.2205,21.98,1.7584,0.5495,2008-03-26,2008-04-02
490,SO66930,3,41.5723,53.99,4.3192,1.3498,2008-03-26,2008-04-02
380,SO66931,1,1554.9479,2443.35,195.468,61.0838,2008-03-26,2008-04-02
214,SO66931,2,13.0863,34.99,2.7992,0.8748,2008-03-26,2008-04-02
380,SO66932,1,1554.9479,2443.35,195.468,61.0838,2008-03-26,2008-04-02
575,SO66933,1,1481.9379,2384.07,190.7256,59.6018,2008-03-26,2008-04-02
214,SO66933,2,13.0863,34.99,2.7992,0.8748,2008-03-26,2008-04-02
563,SO66934,1,1481.9379,2384.07,190.7256,59.6018,2008-03-26,2008-04-02
482,SO66934,2,3.3623,8.99,0.7192,0.2248,2008-03-26,2008-04-02
604,SO66935,1,343.6496,539.99,43.1992,13.4998,2008-03-26,2008-04-02
481,SO66935,2,3.3623,8.99,0.7192,0.2248,2008-03-26,2008-04-02
473,SO66936,1,23.749,63.5,5.08,1.5875,2008-03-26,2008-04-02
604,SO66936,2,343.6496,539.99,43.1992,13.4998,2008-03-26,2008-04-02
606,SO66937,1,343.6496,539.99,43.1992,13.4998,2008-03-26,2008-04-02
225,SO66937,2,6.9223,8.99,0.7192,0.2248,2008-03-26,2008-04-02
605,SO66938,1,343.6496,539.99,43.1992,13.4998,2008-03-26,2008-04-02
217,SO66938,2,13.0863,34.99,2.7992,0.8748,2008-03-26,2008-04-02
562,SO66939,1,1481.9379,2384.07,190.7256,59.6018,2008-03-26,2008-04-02
477,SO66939,2,1.8663,4.99,0.3992,0.1248,2008-03-26,2008-04-02
479,SO66939,3,3.3623,8.99,0.7192,0.2248,2008-03-26,2008-04-02
563,SO66940,1,1481.9379,2384.07,190.7256,59.6018,2008-03-26,2008-04-02
573,SO66941,1,1481.9379,2384.07,190.7256,59.6018,2008-03-26,2008-04-02
214,SO66941,2,13.0863,34.99,2.7992,0.8748,2008-03-26,2008-04-02
357,SO66942,1,1265.6195,2319.99,185.5992,57.9998,2008-03-27,2008-04-03
537,SO66942,2,13.09,35,2.8,0.875,2008-03-27,2008-04-03
214,SO66942,3,13.0863,34.99,2.7992,0.8748,2008-03-27,2008-04-03
359,SO66943,1,1251.9813,2294.99,183.5992,57.3748,2008-03-27,2008-04-03
485,SO66943,2,8.2205,21.98,1.7584,0.5495,2008-03-27,2008-04-03
231,SO66943,3,38.4923,49.99,3.9992,1.2498,2008-03-27,2008-04-03
363,SO66944,1,1251.9813,2294.99,183.5992,57.3748,2008-03-27,2008-04-03
537,SO66944,2,13.09,35,2.8,0.875,2008-03-27,2008-04-03
357,SO66945,1,1265.6195,2319.99,185.5992,57.9998,2008-03-27,2008-04-03
485,SO66945,2,8.2205,21.98,1.7584,0.5495,2008-03-27,2008-04-03
214,SO66945,3,13.0863,34.99,2.7992,0.8748,2008-03-27,2008-04-03
359,SO66946,1,1251.9813,2294.99,183.5992,57.3748,2008-03-27,2008-04-03
539,SO66947,1,9.3463,24.99,1.9992,0.6248,2008-03-27,2008-04-03
528,SO66948,1,1.8663,4.99,0.3992,0.1248,2008-03-27,2008-04-03
485,SO66948,2,8.2205,21.98,1.7584,0.5495,2008-03-27,2008-04-03
222,SO66949,1,13.0863,34.99,2.7992,0.8748,2008-03-27,2008-04-03
228,SO66950,1,38.4923,49.99,3.9992,1.2498,2008-03-27,2008-04-03
488,SO66951,1,41.5723,53.99,4.3192,1.3498,2008-03-27,2008-04-03
359,SO66952,1,1251.9813,2294.99,183.5992,57.3748,2008-03-27,2008-04-03
214,SO66952,2,13.0863,34.99,2.7992,0.8748,2008-03-27,2008-04-03
225,SO66952,3,6.9223,8.99,0.7192,0.2248,2008-03-27,2008-04-03
380,SO66953,1,1554.9479,2443.35,195.468,61.0838,2008-03-27,2008-04-03
479,SO66953,2,3.3623,8.99,0.7192,0.2248,2008-03-27,2008-04-03
477,SO66953,3,1.8663,4.99,0.3992,0.1248,2008-03-27,2008-04-03
472,SO66953,4,23.749,63.5,5.08,1.5875,2008-03-27,2008-04-03
376,SO66954,1,1554.9479,2443.35,195.468,61.0838,2008-03-27,2008-04-03
484,SO66954,2,2.9733,7.95,0.636,0.1988,2008-03-27,2008-04-03
589,SO66955,1,419.7784,769.49,61.5592,19.2373,2008-03-27,2008-04-03
225,SO66955,2,6.9223,8.99,0.7192,0.2248,2008-03-27,2008-04-03
234,SO66955,3,38.4923,49.99,3.9992,1.2498,2008-03-27,2008-04-03
594,SO66956,1,308.2179,564.99,45.1992,14.1248,2008-03-27,2008-04-03
478,SO66956,2,3.7363,9.99,0.7992,0.2498,2008-03-27,2008-04-03
477,SO66956,3,1.8663,4.99,0.3992,0.1248,2008-03-27,2008-04-03
489,SO66956,4,41.5723,53.99,4.3192,1.3498,2008-03-27,2008-04-03
222,SO66957,1,13.0863,34.99,2.7992,0.8748,2008-03-27,2008-04-03
535,SO66958,1,9.3463,24.99,1.9992,0.6248,2008-03-27,2008-04-03
528,SO66958,2,1.8663,4.99,0.3992,0.1248,2008-03-27,2008-04-03
480,SO66958,3,0.8565,2.29,0.1832,0.0573,2008-03-27,2008-04-03
237,SO66959,1,38.4923,49.99,3.9992,1.2498,2008-03-27,2008-04-03
225,SO66959,2,6.9223,8.99,0.7192,0.2248,2008-03-27,2008-04-03
539,SO66960,1,9.3463,24.99,1.9992,0.6248,2008-03-27,2008-04-03
529,SO66960,2,1.4923,3.99,0.3192,0.0998,2008-03-27,2008-04-03
480,SO66960,3,0.8565,2.29,0.1832,0.0573,2008-03-27,2008-04-03
529,SO66961,1,1.4923,3.99,0.3192,0.0998,2008-03-27,2008-04-03
540,SO66961,2,12.1924,32.6,2.608,0.815,2008-03-27,2008-04-03
540,SO66962,1,12.1924,32.6,2.608,0.815,2008-03-27,2008-04-03
535,SO66963,1,9.3463,24.99,1.9992,0.6248,2008-03-27,2008-04-03
528,SO66963,2,1.8663,4.99,0.3992,0.1248,2008-03-27,2008-04-03
214,SO66963,3,13.0863,34.99,2.7992,0.8748,2008-03-27,2008-04-03
529,SO66964,1,1.4923,3.99,0.3192,0.0998,2008-03-27,2008-04-03
540,SO66964,2,12.1924,32.6,2.608,0.815,2008-03-27,2008-04-03
217,SO66964,3,13.0863,34.99,2.7992,0.8748,2008-03-27,2008-04-03
536,SO66965,1,11.2163,29.99,2.3992,0.7498,2008-03-27,2008-04-03
528,SO66965,2,1.8663,4.99,0.3992,0.1248,2008-03-27,2008-04-03
480,SO66965,3,0.8565,2.29,0.1832,0.0573,2008-03-27,2008-04-03
528,SO66966,1,1.8663,4.99,0.3992,0.1248,2008-03-27,2008-04-03
536,SO66966,2,11.2163,29.99,2.3992,0.7498,2008-03-27,2008-04-03
222,SO66966,3,13.0863,34.99,2.7992,0.8748,2008-03-27,2008-04-03
536,SO66967,1,11.2163,29.99,2.3992,0.7498,2008-03-27,2008-04-03
528,SO66967,2,1.8663,4.99,0.3992,0.1248,2008-03-27,2008-04-03
478,SO66968,1,3.7363,9.99,0.7992,0.2498,2008-03-27,2008-04-03
487,SO66968,2,20.5663,54.99,4.3992,1.3748,2008-03-27,2008-04-03
477,SO66969,1,1.8663,4.99,0.3992,0.1248,2008-03-27,2008-04-03
478,SO66969,2,3.7363,9.99,0.7992,0.2498,2008-03-27,2008-04-03
225,SO66969,3,6.9223,8.99,0.7192,0.2248,2008-03-27,2008-04-03
475,SO66970,1,26.1763,69.99,5.5992,1.7498,2008-03-27,2008-04-03
463,SO66970,2,9.1593,24.49,1.9592,0.6123,2008-03-27,2008-04-03
